image_id,label,reviewer,event_ts
Duodenum_C18orf32_Male_35_3219__r2c0.jpg,no,expert,2026-08-23T20:11:07.199299
Duodenum_C18orf32_Male_35_3219__r2c1.jpg,no,expert,2026-08-23T20:11:09.102831
Duodenum_C18orf32_Male_35_3219__r2c2.jpg,no,expert,2026-08-23T20:11:10.700761
Duodenum_C18orf32_Male_35_3219__r2c3.jpg,no,expert,2026-08-23T20:11:12.480755
Duodenum_C18orf32_Male_35_3219__r2c4.jpg,no,expert,2026-08-23T20:11:14.674766
Duodenum_C18orf32_Male_35_3219__r2c5.jpg,no,expert,2026-08-23T20:11:16.687082
Duodenum_C18orf32_Male_35_3219__r2c6.jpg,yes,expert,2026-08-23T20:11:31.351342
Duodenum_C18orf32_Male_35_3219__r2c7.jpg,no,expert,2026-08-23T20:11:35.779005
Duodenum_C18orf32_Male_35_3219__r3c0.jpg,no,expert,2026-08-23T20:11:37.750694
Duodenum_C18orf32_Male_35_3219__r3c1.jpg,no,expert,2026-08-23T20:11:39.565759
Duodenum_C18orf32_Male_35_3219__r3c2.jpg,no,expert,2026-08-23T20:11:44.875066
Duodenum_C18orf32_Male_35_3219__r3c3.jpg,no,expert,2026-08-23T20:11:48.414615
Duodenum_C18orf32_Male_35_3219__r3c4.jpg,no,expert,2026-08-23T20:11:50.181362
Duodenum_C18orf32_Male_35_3219__r3c5.jpg,no,expert,2026-08-23T20:11:52.249933
Duodenum_C18orf32_Male_35_3219__r3c6.jpg,yes,expert,2026-08-23T20:11:57.471836
Duodenum_C18orf32_Male_35_3219__r3c7.jpg,yes,expert,2026-08-23T20:12:05.134644
Duodenum_C18orf32_Male_35_3219__r4c0.jpg,no,expert,2026-08-23T20:12:07.768561
Duodenum_C18orf32_Male_35_3219__r4c1.jpg,no,expert,2026-08-23T20:12:10.689882
Duodenum_C18orf32_Male_35_3219__r4c2.jpg,no,expert,2026-08-23T20:12:12.687569
Duodenum_C18orf32_Male_35_3219__r4c3.jpg,no,expert,2026-08-23T20:12:14.641556
Duodenum_C18orf32_Male_35_3219__r4c4.jpg,no,expert,2026-08-23T20:12:16.995034
Duodenum_C18orf32_Male_35_3219__r4c5.jpg,no,expert,2026-08-23T20:12:22.388419
Duodenum_C18orf32_Male_35_3219__r4c6.jpg,yes,expert,2026-08-23T20:12:26.295996
Duodenum_C18orf32_Male_35_3219__r4c7.jpg,yes,expert,2026-08-23T20:12:50.634573
Duodenum_C18orf32_Male_35_3219__r5c1.jpg,no,expert,2026-08-23T20:13:07.298079
Duodenum_C18orf32_Male_35_3219__r5c2.jpg,no,expert,2026-08-23T20:13:09.866826
Duodenum_C18orf32_Male_35_3219__r5c3.jpg,no,expert,2026-08-23T20:13:13.190109
Duodenum_C18orf32_Male_35_3219__r5c4.jpg,no,expert,2026-08-23T20:13:16.363777
Duodenum_C18orf32_Male_35_3219__r5c5.jpg,no,expert,2026-08-23T20:13:18.331503
Duodenum_C18orf32_Male_35_3219__r5c6.jpg,yes,expert,2026-08-23T20:13:22.130150
Duodenum_C18orf32_Male_35_3219__r5c7.jpg,yes,expert,2026-08-23T20:13:37.833726
Duodenum_C18orf32_Male_35_3219__r6c1.jpg,no,expert,2026-08-23T20:13:40.601230
Duodenum_C18orf32_Male_35_3219__r6c2.jpg,no,expert,2026-08-23T20:14:08.630211
Duodenum_C18orf32_Male_35_3219__r6c3.jpg,no,expert,2026-08-23T20:14:10.889922
Duodenum_C18orf32_Male_35_3219__r6c4.jpg,no,expert,2026-08-23T20:14:13.965432
Duodenum_C18orf32_Male_35_3219__r6c5.jpg,no,expert,2026-08-23T20:16:41.328662
Duodenum_C18orf32_Male_35_3219__r6c6.jpg,no,expert,2026-08-23T20:16:44.580766
Duodenum_C18orf32_Male_35_3219__r7c2.jpg,no,expert,2026-08-23T20:16:47.012000
Duodenum_C18orf32_Male_35_3219__r7c3.jpg,no,expert,2026-08-23T20:16:50.061909
Duodenum_C18orf32_Male_35_3219__r7c4.jpg,no,expert,2026-08-23T20:16:54.516179
Duodenum_C18orf32_Male_35_3219__r7c5.jpg,no,expert,2026-08-23T20:16:56.945859
Duodenum_CHGA_Female_43_148__r0c3.jpg,no,expert,2026-08-23T19:58:52.032846
Duodenum_CHGA_Female_43_148__r0c4.jpg,yes,expert,2026-08-23T19:59:00.350056
Duodenum_CHGA_Female_43_148__r0c5.jpg,yes,expert,2026-08-23T19:59:04.535670
Duodenum_CHGA_Female_43_148__r1c2.jpg,yes,expert,2026-08-23T19:59:22.567549
Duodenum_CHGA_Female_43_148__r1c3.jpg,yes,expert,2026-08-23T19:59:29.352886
Duodenum_CHGA_Female_43_148__r1c4.jpg,yes,expert,2026-08-23T19:59:36.267961
Duodenum_CHGA_Female_43_148__r1c5.jpg,yes,expert,2026-08-23T19:59:49.738179
Duodenum_CHGA_Female_43_148__r1c6.jpg,no,expert,2026-08-23T20:00:58.873152
Duodenum_CHGA_Female_43_148__r2c1.jpg,yes,expert,2026-08-23T20:01:10.515544
Duodenum_CHGA_Female_43_148__r2c2.jpg,yes,expert,2026-08-23T20:01:16.949854
Duodenum_CHGA_Female_43_148__r2c3.jpg,yes,expert,2026-08-23T20:01:20.602184
Duodenum_CHGA_Female_43_148__r2c4.jpg,yes,expert,2026-08-23T20:01:30.550257
Duodenum_CHGA_Female_43_148__r2c5.jpg,yes,expert,2026-08-23T20:02:04.373471
Duodenum_CHGA_Female_43_148__r2c6.jpg,yes,expert,2026-08-23T20:02:08.837038
Duodenum_CHGA_Female_43_148__r2c7.jpg,no,expert,2026-08-23T20:02:17.477925
Duodenum_CHGA_Female_43_148__r3c1.jpg,no,expert,2026-08-23T20:02:24.513002
Duodenum_CHGA_Female_43_148__r3c2.jpg,yes,expert,2026-08-23T20:02:32.946129
Duodenum_CHGA_Female_43_148__r3c3.jpg,yes,expert,2026-08-23T20:02:45.268098
Duodenum_CHGA_Female_43_148__r3c4.jpg,yes,expert,2026-08-23T20:02:49.317026
Duodenum_CHGA_Female_43_148__r3c5.jpg,yes,expert,2026-08-23T20:02:54.126324
Duodenum_CHGA_Female_43_148__r3c6.jpg,yes,expert,2026-08-23T20:02:58.372017
Duodenum_CHGA_Female_43_148__r3c7.jpg,yes,expert,2026-08-23T20:03:06.685408
Duodenum_CHGA_Female_43_148__r4c1.jpg,no,expert,2026-08-23T20:03:14.967979
Duodenum_CHGA_Female_43_148__r4c2.jpg,yes,expert,2026-08-23T20:03:29.249672
Duodenum_CHGA_Female_43_148__r4c3.jpg,no,expert,2026-08-23T20:03:39.185091
Duodenum_CHGA_Female_43_148__r4c4.jpg,yes,expert,2026-08-23T20:03:54.475417
Duodenum_CHGA_Female_43_148__r4c5.jpg,yes,expert,2026-08-23T20:03:58.699951
Duodenum_CHGA_Female_43_148__r4c6.jpg,yes,expert,2026-08-23T20:04:00.685420
Duodenum_CHGA_Female_43_148__r4c7.jpg,no,expert,2026-08-23T20:04:17.166566
Duodenum_CHGA_Female_43_148__r5c1.jpg,no,expert,2026-08-23T20:04:23.123854
Duodenum_CHGA_Female_43_148__r5c2.jpg,yes,expert,2026-08-23T20:04:35.218679
Duodenum_CHGA_Female_43_148__r5c3.jpg,no,expert,2026-08-23T20:04:51.748630
Duodenum_CHGA_Female_43_148__r5c4.jpg,yes,expert,2026-08-23T20:04:58.782280
Duodenum_CHGA_Female_43_148__r5c5.jpg,yes,expert,2026-08-23T20:05:02.770155
Duodenum_CHGA_Female_43_148__r5c6.jpg,yes,expert,2026-08-23T20:05:04.681323
Duodenum_CHGA_Female_43_148__r6c2.jpg,no,expert,2026-08-23T20:05:13.132602
Duodenum_CHGA_Female_43_148__r6c3.jpg,yes,expert,2026-08-23T20:05:17.203904
Duodenum_CHGA_Female_43_148__r6c4.jpg,yes,expert,2026-08-23T20:05:19.985188
Duodenum_CHGA_Female_43_148__r6c5.jpg,yes,expert,2026-08-23T20:05:27.786993
Duodenum_CHGA_Female_43_148__r6c6.jpg,no,expert,2026-08-23T20:05:35.200447
Duodenum_CKAP4_Male_79_2650__r0c4.jpg,yes,expert,2026-08-23T19:35:54.726777
Duodenum_CKAP4_Male_79_2650__r0c5.jpg,yes,expert,2026-08-23T19:35:56.635180
Duodenum_CKAP4_Male_79_2650__r1c2.jpg,yes,expert,2026-08-23T19:35:58.227093
Duodenum_CKAP4_Male_79_2650__r1c3.jpg,yes,expert,2026-08-23T19:35:59.722383
Duodenum_CKAP4_Male_79_2650__r1c4.jpg,yes,expert,2026-08-23T19:36:05.759219
Duodenum_CKAP4_Male_79_2650__r1c5.jpg,yes,expert,2026-08-23T19:36:07.342265
Duodenum_CKAP4_Male_79_2650__r1c6.jpg,yes,expert,2026-08-23T19:36:09.590175
Duodenum_CKAP4_Male_79_2650__r2c1.jpg,yes,expert,2026-08-23T19:36:11.921432
Duodenum_CKAP4_Male_79_2650__r2c2.jpg,yes,expert,2026-08-23T19:36:14.807182
Duodenum_CKAP4_Male_79_2650__r2c3.jpg,yes,expert,2026-08-23T19:36:17.623969
Duodenum_CKAP4_Male_79_2650__r2c4.jpg,yes,expert,2026-08-23T19:36:28.212558
Duodenum_CKAP4_Male_79_2650__r2c5.jpg,yes,expert,2026-08-23T19:36:30.372828
Duodenum_CKAP4_Male_79_2650__r2c6.jpg,yes,expert,2026-08-23T19:36:32.340742
Duodenum_CKAP4_Male_79_2650__r3c1.jpg,yes,expert,2026-08-23T19:37:31.262625
Duodenum_CKAP4_Male_79_2650__r3c2.jpg,yes,expert,2026-08-23T19:37:33.061399
Duodenum_CKAP4_Male_79_2650__r3c3.jpg,yes,expert,2026-08-23T19:37:34.895983
Duodenum_CKAP4_Male_79_2650__r3c4.jpg,yes,expert,2026-08-23T19:37:37.089311
Duodenum_CKAP4_Male_79_2650__r3c5.jpg,yes,expert,2026-08-23T19:37:41.307806
Duodenum_CKAP4_Male_79_2650__r3c6.jpg,no,expert,2026-08-23T19:37:46.707195
Duodenum_CKAP4_Male_79_2650__r3c7.jpg,no,expert,2026-08-23T19:37:58.939179
Duodenum_CKAP4_Male_79_2650__r4c1.jpg,yes,expert,2026-08-23T19:38:02.029688
Duodenum_CKAP4_Male_79_2650__r4c2.jpg,yes,expert,2026-08-23T19:40:33.533813
Duodenum_CKAP4_Male_79_2650__r4c3.jpg,yes,expert,2026-08-23T19:40:55.694153
Duodenum_CKAP4_Male_79_2650__r4c4.jpg,no,expert,2026-08-23T19:41:01.356957
Duodenum_CKAP4_Male_79_2650__r4c5.jpg,yes,expert,2026-08-23T19:43:21.222381
Duodenum_CKAP4_Male_79_2650__r4c6.jpg,yes,expert,2026-08-23T19:43:41.541102
Duodenum_CKAP4_Male_79_2650__r5c1.jpg,yes,expert,2026-08-23T19:43:53.694462
Duodenum_CKAP4_Male_79_2650__r5c2.jpg,yes,expert,2026-08-23T19:44:19.869771
Duodenum_CKAP4_Male_79_2650__r5c3.jpg,yes,expert,2026-08-23T19:44:23.380013
Duodenum_CKAP4_Male_79_2650__r5c4.jpg,yes,expert,2026-08-23T19:44:38.637731
Duodenum_CKAP4_Male_79_2650__r5c5.jpg,no,expert,2026-08-23T19:44:54.977593
Duodenum_CKAP4_Male_79_2650__r5c6.jpg,no,expert,2026-08-23T19:44:57.641121
Duodenum_CKAP4_Male_79_2650__r6c2.jpg,no,expert,2026-08-23T19:45:01.037848
Duodenum_CKAP4_Male_79_2650__r6c3.jpg,no,expert,2026-08-23T19:45:07.888555
Duodenum_CKAP4_Male_79_2650__r6c4.jpg,no,expert,2026-08-23T19:45:11.558352
Duodenum_COX4I1_Male_66_2329__r0c3.jpg,no,expert,2026-08-23T20:24:15.249282
Duodenum_COX4I1_Male_66_2329__r1c2.jpg,no,expert,2026-08-23T20:24:22.195876
Duodenum_COX4I1_Male_66_2329__r1c3.jpg,no,expert,2026-08-23T20:24:27.082936
Duodenum_COX4I1_Male_66_2329__r1c4.jpg,yes,expert,2026-08-23T20:24:45.717926
Duodenum_COX4I1_Male_66_2329__r1c5.jpg,no,expert,2026-08-23T20:24:49.462481
Duodenum_COX4I1_Male_66_2329__r1c6.jpg,no,expert,2026-08-23T20:24:51.945303
Duodenum_COX4I1_Male_66_2329__r2c1.jpg,no,expert,2026-08-23T20:24:55.151711
Duodenum_COX4I1_Male_66_2329__r2c2.jpg,no,expert,2026-08-23T20:25:01.480255
Duodenum_COX4I1_Male_66_2329__r2c3.jpg,no,expert,2026-08-23T20:25:03.913731
Duodenum_COX4I1_Male_66_2329__r2c4.jpg,no,expert,2026-08-23T20:25:06.794899
Duodenum_COX4I1_Male_66_2329__r2c5.jpg,no,expert,2026-08-23T20:25:09.621692
Duodenum_COX4I1_Male_66_2329__r2c6.jpg,no,expert,2026-08-23T20:25:15.731367
Duodenum_COX4I1_Male_66_2329__r2c7.jpg,no,expert,2026-08-23T20:25:18.816086
Duodenum_COX4I1_Male_66_2329__r3c0.jpg,no,expert,2026-08-23T20:25:21.666769
Duodenum_COX4I1_Male_66_2329__r3c1.jpg,no,expert,2026-08-23T20:25:24.764197
Duodenum_COX4I1_Male_66_2329__r3c2.jpg,no,expert,2026-08-23T20:25:27.877385
Duodenum_COX4I1_Male_66_2329__r3c3.jpg,no,expert,2026-08-23T20:25:40.045063
Duodenum_COX4I1_Male_66_2329__r3c4.jpg,no,expert,2026-08-23T20:25:42.780216
Duodenum_COX4I1_Male_66_2329__r3c5.jpg,no,expert,2026-08-23T20:25:45.161240
Duodenum_COX4I1_Male_66_2329__r3c6.jpg,no,expert,2026-08-23T20:25:47.985268
Duodenum_COX4I1_Male_66_2329__r3c7.jpg,yes,expert,2026-08-23T20:25:52.031737
Duodenum_COX4I1_Male_66_2329__r4c0.jpg,no,expert,2026-08-23T20:25:58.983545
Duodenum_COX4I1_Male_66_2329__r4c1.jpg,no,expert,2026-08-23T20:26:01.309798
Duodenum_COX4I1_Male_66_2329__r4c2.jpg,no,expert,2026-08-23T20:26:03.701342
Duodenum_COX4I1_Male_66_2329__r4c3.jpg,yes,expert,2026-08-23T20:26:07.867183
Duodenum_COX4I1_Male_66_2329__r4c4.jpg,yes,expert,2026-08-23T20:26:28.861316
Duodenum_COX4I1_Male_66_2329__r4c5.jpg,no,expert,2026-08-23T20:26:33.951238
Duodenum_COX4I1_Male_66_2329__r4c6.jpg,no,expert,2026-08-23T20:26:36.482424
Duodenum_COX4I1_Male_66_2329__r4c7.jpg,no,expert,2026-08-23T20:27:02.053676
Duodenum_COX4I1_Male_66_2329__r5c0.jpg,no,expert,2026-08-23T20:27:12.311483
Duodenum_COX4I1_Male_66_2329__r5c1.jpg,no,expert,2026-08-23T20:27:16.150773
Duodenum_COX4I1_Male_66_2329__r5c2.jpg,yes,expert,2026-08-23T20:27:38.965042
Duodenum_COX4I1_Male_66_2329__r5c3.jpg,no,expert,2026-08-23T20:30:07.595901
Duodenum_COX4I1_Male_66_2329__r5c4.jpg,yes,expert,2026-08-23T20:30:11.127248
Duodenum_COX4I1_Male_66_2329__r5c5.jpg,no,expert,2026-08-23T20:31:29.181940
Duodenum_COX4I1_Male_66_2329__r5c6.jpg,no,expert,2026-08-23T20:31:37.110362
Duodenum_COX4I1_Male_66_2329__r5c7.jpg,yes,expert,2026-08-23T20:31:40.666844
Duodenum_COX4I1_Male_66_2329__r6c1.jpg,yes,expert,2026-08-23T20:32:22.628708
Duodenum_COX4I1_Male_66_2329__r6c2.jpg,yes,expert,2026-08-23T20:32:31.527814
Duodenum_COX4I1_Male_66_2329__r6c3.jpg,yes,expert,2026-08-23T20:32:35.512078
Duodenum_COX4I1_Male_66_2329__r6c4.jpg,yes,expert,2026-08-23T20:32:38.480547
Duodenum_COX4I1_Male_66_2329__r6c5.jpg,yes,expert,2026-08-23T20:32:42.013911
Duodenum_COX4I1_Male_66_2329__r6c6.jpg,no,expert,2026-08-23T20:33:02.025830
Duodenum_COX4I1_Male_66_2329__r7c2.jpg,yes,expert,2026-08-23T20:33:05.890131
Duodenum_COX4I1_Male_66_2329__r7c3.jpg,yes,expert,2026-08-23T20:33:09.692456
Duodenum_COX4I1_Male_66_2329__r7c4.jpg,yes,expert,2026-08-23T20:33:12.964465
Duodenum_COX4I1_Male_66_2329__r7c5.jpg,yes,expert,2026-08-23T20:33:19.699375
Duodenum_DHRS1_Male_73_64__r2c2.jpg,no,expert,2026-08-23T19:28:35.030639
Duodenum_DHRS1_Male_73_64__r2c3.jpg,no,expert,2026-08-23T19:28:39.662202
Duodenum_DHRS1_Male_73_64__r2c4.jpg,no,expert,2026-08-23T19:28:45.524806
Duodenum_DHRS1_Male_73_64__r2c5.jpg,no,expert,2026-08-23T19:28:53.046209
Duodenum_DHRS1_Male_73_64__r3c2.jpg,no,expert,2026-08-23T19:28:58.107760
Duodenum_DHRS1_Male_73_64__r3c3.jpg,yes,expert,2026-08-23T19:29:07.441984
Duodenum_DHRS1_Male_73_64__r3c4.jpg,yes,expert,2026-08-23T19:29:10.941989
Duodenum_DHRS1_Male_73_64__r3c5.jpg,yes,expert,2026-08-23T19:29:13.757920
Duodenum_DHRS1_Male_73_64__r3c6.jpg,yes,expert,2026-08-23T19:34:19.466546
Duodenum_DHRS1_Male_73_64__r4c1.jpg,no,expert,2026-08-23T19:34:27.465890
Duodenum_DHRS1_Male_73_64__r4c2.jpg,no,expert,2026-08-23T19:34:37.574478
Duodenum_DHRS1_Male_73_64__r4c3.jpg,yes,expert,2026-08-23T19:34:41.660079
Duodenum_DHRS1_Male_73_64__r4c4.jpg,yes,expert,2026-08-23T19:34:46.007975
Duodenum_DHRS1_Male_73_64__r4c5.jpg,yes,expert,2026-08-23T19:34:50.090689
Duodenum_DHRS1_Male_73_64__r4c6.jpg,no,expert,2026-08-23T19:34:56.158263
Duodenum_DHRS1_Male_73_64__r5c2.jpg,yes,expert,2026-08-23T19:35:15.976478
Duodenum_DHRS1_Male_73_64__r5c3.jpg,yes,expert,2026-08-23T19:35:36.494483
Duodenum_DHRS1_Male_73_64__r5c4.jpg,yes,expert,2026-08-23T19:35:38.895610
Duodenum_DHRS1_Male_73_64__r5c5.jpg,yes,expert,2026-08-23T19:35:41.146364
Duodenum_DHRS1_Male_73_64__r6c2.jpg,no,expert,2026-08-23T19:35:43.878099
Duodenum_DHRS1_Male_73_64__r6c3.jpg,yes,expert,2026-08-23T19:35:47.814098
Duodenum_DHRS1_Male_73_64__r6c4.jpg,yes,expert,2026-08-23T19:35:52.761306
Duodenum_GRK3_Female_48_75__r1c2.jpg,no,expert,2026-08-23T19:51:00.989324
Duodenum_GRK3_Female_48_75__r1c3.jpg,no,expert,2026-08-23T19:51:05.047855
Duodenum_GRK3_Female_48_75__r1c4.jpg,no,expert,2026-08-23T19:51:07.604364
Duodenum_GRK3_Female_48_75__r1c5.jpg,no,expert,2026-08-23T19:51:10.053865
Duodenum_GRK3_Female_48_75__r2c1.jpg,no,expert,2026-08-23T19:51:12.769781
Duodenum_GRK3_Female_48_75__r2c2.jpg,no,expert,2026-08-23T19:51:15.972668
Duodenum_GRK3_Female_48_75__r2c3.jpg,no,expert,2026-08-23T19:51:18.735936
Duodenum_GRK3_Female_48_75__r2c4.jpg,no,expert,2026-08-23T19:51:21.268347
Duodenum_GRK3_Female_48_75__r2c5.jpg,no,expert,2026-08-23T19:51:24.003802
Duodenum_GRK3_Female_48_75__r3c0.jpg,no,expert,2026-08-23T19:51:26.672664
Duodenum_GRK3_Female_48_75__r3c1.jpg,no,expert,2026-08-23T19:51:29.569005
Duodenum_GRK3_Female_48_75__r3c2.jpg,no,expert,2026-08-23T19:51:32.738041
Duodenum_GRK3_Female_48_75__r3c3.jpg,no,expert,2026-08-23T19:51:49.569012
Duodenum_GRK3_Female_48_75__r3c4.jpg,no,expert,2026-08-23T19:51:52.366977
Duodenum_GRK3_Female_48_75__r3c5.jpg,no,expert,2026-08-23T19:51:54.986473
Duodenum_GRK3_Female_48_75__r3c6.jpg,no,expert,2026-08-23T19:51:57.354251
Duodenum_GRK3_Female_48_75__r4c0.jpg,no,expert,2026-08-23T19:51:59.904856
Duodenum_GRK3_Female_48_75__r4c1.jpg,no,expert,2026-08-23T19:52:02.657076
Duodenum_GRK3_Female_48_75__r4c2.jpg,no,expert,2026-08-23T19:52:05.067995
Duodenum_GRK3_Female_48_75__r4c3.jpg,no,expert,2026-08-23T19:52:07.370419
Duodenum_GRK3_Female_48_75__r4c4.jpg,no,expert,2026-08-23T19:52:09.935982
Duodenum_GRK3_Female_48_75__r4c5.jpg,no,expert,2026-08-23T19:52:12.652485
Duodenum_GRK3_Female_48_75__r5c1.jpg,no,expert,2026-08-23T19:52:29.322367
Duodenum_GRK3_Female_48_75__r5c2.jpg,no,expert,2026-08-23T19:52:37.073325
Duodenum_GRK3_Female_48_75__r5c3.jpg,no,expert,2026-08-23T19:52:41.171702
Duodenum_GRK3_Female_48_75__r5c4.jpg,no,expert,2026-08-23T19:53:44.288243
Duodenum_GRK3_Female_48_75__r5c5.jpg,yes,expert,2026-08-23T19:53:52.002063
Duodenum_GRK3_Female_48_75__r5c6.jpg,no,expert,2026-08-23T19:53:54.500026
Duodenum_GRK3_Female_48_75__r6c1.jpg,yes,expert,2026-08-23T19:53:58.005152
Duodenum_GRK3_Female_48_75__r6c2.jpg,yes,expert,2026-08-23T19:54:00.802021
Duodenum_GRK3_Female_48_75__r6c3.jpg,yes,expert,2026-08-23T19:54:03.369108
Duodenum_GRK3_Female_48_75__r6c4.jpg,yes,expert,2026-08-23T19:54:09.406034
Duodenum_GRK3_Female_48_75__r6c5.jpg,yes,expert,2026-08-23T19:54:18.119718
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r0c2.jpg",no,expert,2026-08-23T19:06:18.054133
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r0c3.jpg",yes,expert,2026-08-23T19:06:20.506784
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r0c4.jpg",yes,expert,2026-08-23T19:06:22.838468
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r0c5.jpg",no,expert,2026-08-23T19:06:27.764863
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r1c1.jpg",no,expert,2026-08-23T19:06:40.894912
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r1c2.jpg",yes,expert,2026-08-23T19:06:43.523492
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r1c3.jpg",yes,expert,2026-08-23T19:06:45.717559
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r1c4.jpg",yes,expert,2026-08-23T19:06:47.206527
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r1c5.jpg",yes,expert,2026-08-23T19:06:48.698686
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r1c6.jpg",no,expert,2026-08-23T19:06:51.653738
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r2c0.jpg",no,expert,2026-08-23T19:06:54.596310
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r2c1.jpg",no,expert,2026-08-23T19:06:58.168653
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r2c2.jpg",yes,expert,2026-08-23T19:07:02.131392
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r2c3.jpg",yes,expert,2026-08-23T19:07:03.921402
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r2c4.jpg",yes,expert,2026-08-23T19:07:06.073337
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r2c5.jpg",yes,expert,2026-08-23T19:07:09.470543
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r2c6.jpg",yes,expert,2026-08-23T19:07:12.538024
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r3c0.jpg",no,expert,2026-08-23T19:07:40.812746
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r3c1.jpg",no,expert,2026-08-23T19:07:42.918700
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r3c2.jpg",yes,expert,2026-08-23T19:07:45.514200
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r3c3.jpg",yes,expert,2026-08-23T19:07:47.480790
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r3c4.jpg",yes,expert,2026-08-23T19:07:49.069676
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r3c5.jpg",yes,expert,2026-08-23T19:07:50.821819
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r3c6.jpg",yes,expert,2026-08-23T19:07:52.557133
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r3c7.jpg",yes,expert,2026-08-23T19:07:55.150455
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r4c0.jpg",no,expert,2026-08-23T19:07:57.602056
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r4c1.jpg",yes,expert,2026-08-23T19:08:01.323233
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r4c2.jpg",no,expert,2026-08-23T19:08:08.786839
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r4c3.jpg",yes,expert,2026-08-23T19:08:11.253681
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r4c4.jpg",yes,expert,2026-08-23T19:08:14.231294
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r4c5.jpg",yes,expert,2026-08-23T19:08:16.117750
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r4c6.jpg",yes,expert,2026-08-23T19:08:17.798340
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r4c7.jpg",yes,expert,2026-08-23T19:08:19.401965
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r5c0.jpg",no,expert,2026-08-23T19:08:22.165040
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r5c1.jpg",no,expert,2026-08-23T19:08:24.412484
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r5c2.jpg",no,expert,2026-08-23T19:08:27.939575
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r5c3.jpg",yes,expert,2026-08-23T19:08:30.586851
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r5c4.jpg",yes,expert,2026-08-23T19:08:32.233670
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r5c5.jpg",yes,expert,2026-08-23T19:08:33.770183
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r5c6.jpg",yes,expert,2026-08-23T19:08:35.164418
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r5c7.jpg",no,expert,2026-08-23T19:08:48.297099
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r6c1.jpg",no,expert,2026-08-23T19:08:50.965171
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r6c2.jpg",no,expert,2026-08-23T19:08:58.700511
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r6c3.jpg",yes,expert,2026-08-23T19:09:07.870144
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r6c4.jpg",yes,expert,2026-08-23T19:09:10.216566
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r6c5.jpg",yes,expert,2026-08-23T19:09:11.680915
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r6c6.jpg",yes,expert,2026-08-23T19:09:13.144174
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r7c2.jpg",no,expert,2026-08-23T19:09:15.733451
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r7c3.jpg",yes,expert,2026-08-23T19:09:23.136669
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r7c4.jpg",no,expert,2026-08-23T19:09:26.933568
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r7c5.jpg",yes,expert,2026-08-23T19:09:33.287573
"Small_intestine,_NOS_ANKRD37_Female_71_3004__r7c6.jpg",yes,expert,2026-08-23T19:09:37.197572
Small_intestine_ABCD3_Female_56_1499__r1c1.jpg,no,expert,2026-08-23T18:52:26.065439
Small_intestine_ABCD3_Female_56_1499__r1c2.jpg,yes,expert,2026-08-23T18:52:32.317661
