source_image,donor,label,stage,flash_v2,flash_v5,flash_v6_score,flash_v4,tile_yes,pro_v2,pro_v6_score,unusable_votes
Duodenum_COMMD2_Male_35_3219.jpg,3219,usable,1,usable,usable,9,,,,,
Duodenum_COMMD2_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COMMD9_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_COMTD1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COMTD1_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_COMTD1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COPA_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COPA_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_COPB1_Male_54_2562.jpg,2562,usable,2,unusable,usable,9,usable,3,usable,10,1
Duodenum_COPB1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COPE_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COPE_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_COPE_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COPG1_Female_62_3515.jpg,3515,usable,1,usable,usable,8,,,,,
Duodenum_COPG1_Male_35_3219.jpg,3219,usable,1,usable,usable,9,,,,,
Duodenum_COPG1_Male_55_1920.jpg,1920,usable,1,usable,usable,9,,,,,
Duodenum_COPG2_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COPG2_Female_67_3479.jpg,3479,usable,1,usable,usable,4,,,,,
Duodenum_COPG2_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COPS4_Female_62_3515.jpg,3515,usable,2,unusable,usable,9,usable,5,usable,10,1
Duodenum_COPS4_Female_67_3479.jpg,3479,unusable,2,unusable,usable,2,unusable,0,unusable,2,6
Duodenum_COPS4_Male_35_3219.jpg,3219,unusable,2,unusable,usable,4,unusable,1,unusable,2,5
Duodenum_COPS4_Male_55_1920.jpg,1920,usable,2,unusable,usable,9,usable,7,usable,10,1
Duodenum_COPS4_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_COPS5_Male_66_2329.jpg,2329,usable,1,usable,usable,7,,,,,
Duodenum_COPS9_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COPS9_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_COPS9_Male_55_1920.jpg,1920,usable,1,usable,usable,9,,,,,
Duodenum_COQ10B_Female_62_3515.jpg,3515,usable,2,usable,usable,2,unusable,2,unusable,2,4
Duodenum_COQ10B_Female_67_3479.jpg,3479,unusable,1,unusable,unusable,2,,,,,
Duodenum_COQ10B_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COQ3_Female_62_3515.jpg,3515,usable,2,usable,usable,2,unusable,4,unusable,2,4
Duodenum_COQ3_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_COQ3_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COQ4_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COQ4_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_COQ4_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COQ6_Female_62_3515.jpg,3515,unusable,2,unusable,usable,2,unusable,1,unusable,2,6
Duodenum_COQ6_Female_67_3479.jpg,3479,unusable,2,unusable,usable,0,unusable,0,unusable,2,6
Duodenum_COQ6_Male_55_1920.jpg,1920,usable,1,usable,usable,9,,,,,
Duodenum_COQ7_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COQ7_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_COQ7_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_COQ8B_Female_62_3515.jpg,3515,usable,2,unusable,usable,4,usable,6,unusable,7,2
Duodenum_COQ8B_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_COQ8B_Male_54_2562.jpg,2562,unusable,2,unusable,usable,2,unusable,2,unusable,2,5
Duodenum_COQ9_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COQ9_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_COQ9_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CORO1C_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_CORO1C_Male_35_3219.jpg,3219,usable,2,unusable,usable,10,usable,2,usable,10,1
Duodenum_CORO1C_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CORO2A_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CORO2A_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CORO2A_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CORO7_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CORO7_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CORO7_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CORO7_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COX11_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COX11_Female_67_3479.jpg,3479,usable,2,unusable,usable,4,usable,2,usable,10,1
Duodenum_COX11_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COX17_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COX17_Female_67_3479.jpg,3479,usable,1,usable,usable,9,,,,,
Duodenum_COX17_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_COX17_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COX4I1_Male_66_2329.jpg,2329,usable,2,unusable,usable,0,usable,1,usable,10,3
Duodenum_COX5A_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_COX5A_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_COX5A_Male_54_2562.jpg,2562,usable,2,unusable,usable,9,unusable,3,unusable,2,4
Duodenum_COX5B_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COX5B_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_COX5B_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COX6A1_Female_62_3515.jpg,3515,unusable,2,unusable,usable,2,unusable,1,unusable,2,6
Duodenum_COX6A1_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_COX6A1_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_COX6B1_Female_53_3413.jpg,3413,usable,1,usable,usable,8,,,,,
Duodenum_COX6B1_Male_66_2329.jpg,2329,usable,1,usable,usable,10,,,,,
Duodenum_COX6C_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COX6C_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_COX6C_Male_54_2562.jpg,2562,usable,1,usable,usable,9,,,,,
Duodenum_COX6C_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_COX7C_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_COX7C_Female_67_3479.jpg,3479,usable,1,usable,usable,9,,,,,
Duodenum_COX7C_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CPE_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CPLANE1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CPLANE1_Male_35_3219.jpg,3219,usable,2,usable,usable,2,usable,3,unusable,2,3
Duodenum_CPLANE1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CPNE3_Female_62_3515.jpg,3515,unusable,1,unusable,unusable,2,,,,,
Duodenum_CPNE3_Male_54_2562.jpg,2562,unusable,2,unusable,usable,2,unusable,1,unusable,2,6
Duodenum_CPNE5_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CPNE5_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CPNE5_Male_55_1920.jpg,1920,usable,1,usable,usable,9,,,,,
Duodenum_CPNE6_Female_61_3614.jpg,3614,unusable,1,unusable,unusable,0,,,,,
Duodenum_CPNE6_Female_62_3515.jpg,3515,usable,2,unusable,usable,4,unusable,2,unusable,9,3
Duodenum_CPNE6_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CPNE6_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_CPS1_Male_66_2329.jpg,2329,unusable,2,unusable,usable,0,unusable,2,unusable,1,5
Duodenum_CPSF2_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_CPSF2_Male_54_2562.jpg,2562,unusable,2,unusable,unusable,3,unusable,1,unusable,2,6
Duodenum_CPSF3_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_CPSF3_Male_35_3219.jpg,3219,usable,1,usable,usable,9,,,,,
Duodenum_CPSF3_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CPSF6_Female_62_3515.jpg,3515,unusable,2,usable,usable,2,unusable,0,unusable,2,5
Duodenum_CPSF6_Male_54_2562.jpg,2562,usable,2,usable,usable,,unusable,3,unusable,10,3
Duodenum_CPSF7_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CPSF7_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CPSF7_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CPT1A_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CRACD_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CRACD_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CRACD_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CRACD_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CRACR2B_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CRACR2B_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CRBN_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CRBN_Male_35_3219.jpg,3219,usable,2,unusable,usable,9,unusable,3,unusable,2,4
Duodenum_CRBN_Male_55_1920.jpg,1920,unusable,2,unusable,usable,2,unusable,3,unusable,2,5
Duodenum_CREB1_Male_66_2329.jpg,2329,usable,1,usable,usable,9,,,,,
Duodenum_CREB3L1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CREBBP_Male_66_2329.jpg,2329,usable,1,usable,usable,10,,,,,
Duodenum_CREBL2_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CREBL2_Male_35_3219.jpg,3219,usable,1,usable,usable,9,,,,,
Duodenum_CREBL2_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CRIP1_Male_54_2562.jpg,2562,usable,2,unusable,usable,4,usable,3,unusable,9,2
Duodenum_CRISPLD1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CRKL_Male_66_2329.jpg,2329,unusable,1,unusable,unusable,0,,,,,
Duodenum_CRK_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CROT_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CRTAP_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_CRTAP_Male_35_3219.jpg,3219,usable,1,usable,usable,4,,,,,
Duodenum_CRTAP_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CRY1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CRY2_Female_62_3515.jpg,3515,usable,2,usable,usable,2,usable,3,usable,10,1
Duodenum_CRY2_Male_35_3219.jpg,3219,usable,1,usable,usable,9,,,,,
Duodenum_CRY2_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CRYBG1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CRYL1_Female_62_3515.jpg,3515,usable,2,unusable,usable,2,unusable,3,usable,9,3
Duodenum_CRYL1_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CRYL1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CRYZL1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CSDC2_Male_66_2329.jpg,2329,usable,1,usable,usable,10,,,,,
Duodenum_CSPG4_Male_66_2329.jpg,2329,usable,1,usable,usable,10,,,,,
Duodenum_CSRNP2_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CSRP1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CSRP1_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CSRP1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CSRP2_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CSRP2_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CSRP2_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CSTF3_Female_62_3515.jpg,3515,usable,2,unusable,usable,2,usable,2,unusable,9,3
Duodenum_CSTF3_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CSTF3_Male_55_1920.jpg,1920,usable,2,usable,usable,,usable,5,usable,9,1
Duodenum_CSTPP1_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_CSTPP1_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CSTPP1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CS_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CS_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CTCF_Female_53_3413.jpg,3413,usable,1,usable,usable,10,,,,,
Duodenum_CTCF_Male_66_2329.jpg,2329,unusable,1,unusable,unusable,2,,,,,
Duodenum_CTHRC1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CTHRC1_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CTHRC1_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_CTNNA1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CTNNA1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CTNNB1_Male_66_2329.jpg,2329,unusable,1,unusable,unusable,2,,,,,
Duodenum_CTNNBIP1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CTNNBIP1_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CTNNBIP1_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_CTPS2_Male_54_2562.jpg,2562,usable,1,usable,usable,9,,,,,
Duodenum_CTSA_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CTSA_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CTSB_Female_48_75.jpg,75,unusable,1,unusable,unusable,0,,,,,
Duodenum_CTSB_Female_77_195.jpg,195,usable,1,usable,usable,10,,,,,
Duodenum_CTSB_Male_63_1647.jpg,1647,usable,1,usable,usable,8,,,,,
Duodenum_CTSB_Male_73_64.jpg,64,usable,2,unusable,usable,8,usable,4,usable,10,1
Duodenum_CTSH_Female_75_1098.jpg,1098,usable,1,usable,usable,10,,,,,
Duodenum_CTSH_Male_63_1647.jpg,1647,usable,1,usable,usable,10,,,,,
Duodenum_CTSH_Male_79_2650.jpg,2650,usable,2,usable,usable,2,unusable,4,usable,10,2
Duodenum_CTSH_Male_84_139.jpg,139,usable,1,usable,usable,10,,,,,
Duodenum_CTSS_Female_75_1098.jpg,1098,usable,1,usable,usable,10,,,,,
Duodenum_CTSS_Male_73_1420.jpg,1420,unusable,2,unusable,usable,2,unusable,2,unusable,2,5
Duodenum_CTSS_Male_79_2650.jpg,2650,unusable,1,unusable,unusable,2,,,,,
Duodenum_CTSS_Male_84_139.jpg,139,unusable,1,unusable,unusable,1,,,,,
Duodenum_CTSZ_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CTSZ_Male_59_1961.jpg,1961,usable,2,usable,usable,2,usable,3,usable,10,1
Duodenum_CTTNBP2NL_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CWC22_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_CWC22_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CWC22_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CWC25_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CWF19L1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CXXC1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CXXC1_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CYB561D2_Female_61_3614.jpg,3614,unusable,1,unusable,unusable,0,,,,,
Duodenum_CYB561D2_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CYB5B_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYB5B_Female_67_3479.jpg,3479,unusable,2,unusable,usable,0,unusable,0,unusable,1,6
Duodenum_CYB5B_Male_59_1961.jpg,1961,unusable,1,unusable,unusable,2,,,,,
Duodenum_CYB5RL_Female_62_3515.jpg,3515,usable,2,unusable,usable,10,unusable,2,usable,9,2
Duodenum_CYB5RL_Female_67_3479.jpg,3479,usable,2,unusable,usable,2,usable,2,?,10,2
Duodenum_CYB5RL_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CYBRD1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CYCS_Female_53_3413.jpg,3413,usable,1,usable,usable,10,,,,,
Duodenum_CYCS_Male_66_2329.jpg,2329,usable,1,usable,usable,10,,,,,
Duodenum_CYP20A1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYP20A1_Female_67_3479.jpg,3479,usable,1,usable,usable,9,,,,,
Duodenum_CYP20A1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CYP27A1_Female_62_3515.jpg,3515,usable,2,unusable,usable,2,usable,1,unusable,10,4
Duodenum_CYP27A1_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CYP27A1_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_CYP2R1_Female_62_3515.jpg,3515,usable,2,unusable,usable,8,usable,1,unusable,10,3
Duodenum_CYP2R1_Female_67_3479.jpg,3479,unusable,1,unusable,unusable,0,,,,,
Duodenum_CYP2R1_Male_55_1920.jpg,1920,usable,2,unusable,usable,10,usable,2,unusable,10,2
Duodenum_CYP2S1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYP2S1_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CYP2S1_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_CYP2U1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYP2U1_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CYP2U1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_CYP3A4_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F11_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F12_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F12_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F22_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F22_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F2_Male_54_2562.jpg,2562,usable,2,unusable,usable,10,usable,8,usable,10,1
Duodenum_CYP4F3_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F3_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F8_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYP4F8_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CYP7B1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CYSLTR2_Female_62_3515.jpg,3515,usable,2,unusable,usable,2,usable,1,unusable,3,4
Duodenum_CYSLTR2_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_CYSLTR2_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_CYTH4_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_CYTH4_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_CYTH4_Male_59_1961.jpg,1961,usable,2,usable,usable,2,unusable,4,unusable,7,3
Duodenum_DAB1_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_DAB1_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_DAB1_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_DAB1_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_DAB1_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_DACH1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_DAD1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DAD1_Male_35_3219.jpg,3219,usable,1,usable,usable,9,,,,,
Duodenum_DAD1_Male_55_1920.jpg,1920,unusable,2,unusable,usable,2,unusable,2,unusable,2,5
Duodenum_DALRD3_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_DALRD3_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_DAP3_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_DARS2_Male_54_2562.jpg,2562,unusable,2,unusable,usable,2,unusable,0,unusable,2,6
Duodenum_DAZAP1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_DCAF11_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DCAF11_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_DCAF11_Male_55_1920.jpg,1920,unusable,1,unusable,unusable,2,,,,,
Duodenum_DCAF13_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DCAF13_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_DCAF13_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_DCAF5_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DCAF5_Female_67_3479.jpg,3479,usable,2,unusable,usable,0,usable,4,usable,10,2
Duodenum_DCAF5_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
Duodenum_DCHS1_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_DCHS1_Female_67_3479.jpg,3479,unusable,1,unusable,unusable,0,,,,,
Duodenum_DCHS1_Male_55_1920.jpg,1920,unusable,2,unusable,usable,2,unusable,1,unusable,2,6
Duodenum_DCLK1_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_DCLK2_Female_62_3515.jpg,3515,usable,2,usable,usable,2,unusable,2,unusable,10,3
Duodenum_DCLK2_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_DCP1B_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DCP1B_Male_35_3219.jpg,3219,usable,1,usable,usable,9,,,,,
Duodenum_DCP1B_Male_55_1920.jpg,1920,usable,2,usable,usable,2,unusable,3,usable,10,2
Duodenum_DCTD_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_DCTD_Male_35_3219.jpg,3219,usable,2,usable,usable,2,unusable,2,unusable,2,4
Duodenum_DCTD_Male_55_1920.jpg,1920,usable,1,usable,usable,9,,,,,
Duodenum_DCTN2_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DCTN2_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_DCTN2_Male_55_1920.jpg,1920,usable,1,usable,usable,9,,,,,
Duodenum_DCTN4_Male_54_2562.jpg,2562,usable,1,usable,usable,9,,,,,
Duodenum_DCTN6_Female_62_3515.jpg,3515,usable,2,usable,usable,2,usable,3,unusable,2,3
Duodenum_DCTN6_Male_54_2562.jpg,2562,usable,1,usable,usable,9,,,,,
Duodenum_DCUN1D1_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DCUN1D1_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_DCUN1D1_Male_55_1920.jpg,1920,usable,1,usable,usable,4,,,,,
Duodenum_DDC_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DDC_Female_67_3479.jpg,3479,usable,1,usable,usable,10,,,,,
Duodenum_DDC_Male_59_1961.jpg,1961,usable,1,usable,usable,10,,,,,
Duodenum_DDHD2_Male_54_2562.jpg,2562,usable,1,usable,usable,10,,,,,
Duodenum_DDIT4_Female_62_3515.jpg,3515,usable,1,usable,usable,9,,,,,
Duodenum_DDIT4_Male_35_3219.jpg,3219,usable,1,usable,usable,9,,,,,
Duodenum_DDIT4_Male_54_2562.jpg,2562,unusable,2,usable,unusable,2,unusable,2,unusable,2,5
Duodenum_DDOST_Male_54_2562.jpg,2562,usable,1,usable,usable,9,,,,,
Duodenum_DDR1_Male_54_2562.jpg,2562,usable,2,unusable,usable,2,usable,3,usable,10,2
Duodenum_DDX19B_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DDX19B_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_DDX19B_Male_55_1920.jpg,1920,usable,1,usable,usable,8,,,,,
Duodenum_DDX1_Male_54_2562.jpg,2562,usable,1,usable,usable,9,,,,,
Duodenum_DDX27_Female_62_3515.jpg,3515,usable,1,usable,usable,10,,,,,
Duodenum_DDX27_Male_35_3219.jpg,3219,usable,1,usable,usable,10,,,,,
Duodenum_DDX27_Male_55_1920.jpg,1920,usable,1,usable,usable,10,,,,,
